>*** Number of Items: 10900
[47] Type ID: 32837 Adj. Price: 618286.18
[48] Type ID: 32838 Adj. Price: 500461.97
[49] Type ID: 32839 Adj. Price: 0
[50] Type ID: 32853 Adj. Price: 117963512
[51] Type ID: 32854 Adj. Price: 0
[52] Type ID: 32855 Adj. Price: 0
[53] Type ID: 32858 Adj. Price: 0
[54] Type ID: 32859 Adj. Price: 0
[55] Type ID: 32860 Adj. Price: 0
[56] Type ID: 32861 Adj. Price: 0
[57] Type ID: 32862 Adj. Price: 0
[58] Type ID: 32863 Adj. Price: 0
[59] Type ID: 32864 Adj. Price: 0
[60] Type ID: 32865 Adj. Price: 0
[61] Type ID: 32866 Adj. Price: 0
[62] Type ID: 32867 Adj. Price: 0
[63] Type ID: 32868 Adj. Price: 0
[64] Type ID: 32869 Adj. Price: 0
[65] Type ID: 32870 Adj. Price: 0
[66] Type ID: 32871 Adj. Price: 0
[67] Type ID: 32872 Adj. Price: 1060355.63
[68] Type ID: 32873 Adj. Price: 0
[69] Type ID: 32874 Adj. Price: 838239.98
[70] Type ID: 32875 Adj. Price: 0
[71] Type ID: 32876 Adj. Price: 930262.92
[72] Type ID: 32877 Adj. Price: 0
[73] Type ID: 32878 Adj. Price: 987011.58
[74] Type ID: 32879 Adj. Price: 0
[75] Type ID: 32880 Adj. Price: 177480.59
[76] Type ID: 32881 Adj. Price: 0
[77] Type ID: 32787 Adj. Price: 31515.49
[78] Type ID: 32788 Adj. Price: 58170678744.6
[79] Type ID: 22 Adj. Price: 4453.32
[80] Type ID: 32918 Adj. Price: 20500.63
[81] Type ID: 32919 Adj. Price: 0
[82] Type ID: 32921 Adj. Price: 4223697168.49
[83] Type ID: 32923 Adj. Price: 0
[84] Type ID: 32925 Adj. Price: 0
[85] Type ID: 32927 Adj. Price: 508081307.82
[86] Type ID: 32929 Adj. Price: 0
[87] Type ID: 32931 Adj. Price: 804545644.94
[88] Type ID: 32933 Adj. Price: 0
[89] Type ID: 32935 Adj. Price: 0
[90] Type ID: 32937 Adj. Price: 0
[91] Type ID: 32939 Adj. Price: 2121956800
[92] Type ID: 32941 Adj. Price: 4274770903.6
[93] Type ID: 32943 Adj. Price: 0
[94] Type ID: 32945 Adj. Price: 0
[95] Type ID: 178 Adj. Price: 5.39
[96] Type ID: 179 Adj. Price: 5.78
[97] Type ID: 180 Adj. Price: 5.39
[98] Type ID: 181 Adj. Price: 11.91
[99] Type ID: 182 Adj. Price: 7.28
[100] Type ID: 183 Adj. Price: 20.72
[101] Type ID: 184 Adj. Price: 17.88
[102] Type ID: 185 Adj. Price: 25.09
[103] Type ID: 186 Adj. Price: 7.85
[104] Type ID: 187 Adj. Price: 9.84
[105] Type ID: 188 Adj. Price: 16.49
[106] Type ID: 189 Adj. Price: 29.43
[107] Type ID: 190 Adj. Price: 45.82
[108] Type ID: 191 Adj. Price: 49.24
[109] Type ID: 192 Adj. Price: 58.48
[110] Type ID: 193 Adj. Price: 49.95
[111] Type ID: 194 Adj. Price: 16.37
[112] Type ID: 195 Adj. Price: 17.6
[113] Type ID: 196 Adj. Price: 26.88
[114] Type ID: 197 Adj. Price: 64.6
[115] Type ID: 198 Adj. Price: 85.57
[116] Type ID: 199 Adj. Price: 157.82
[117] Type ID: 200 Adj. Price: 204.72
[118] Type ID: 201 Adj. Price: 241.21
[119] Type ID: 202 Adj. Price: 274.41
[120] Type ID: 203 Adj. Price: 89.73
[121] Type ID: 204 Adj. Price: 64.66
[122] Type ID: 205 Adj. Price: 55.44
[123] Type ID: 206 Adj. Price: 37.56
[124] Type ID: 207 Adj. Price: 42.3
[125] Type ID: 208 Adj. Price: 59.23
[126] Type ID: 209 Adj. Price: 56.7
[127] Type ID: 210 Adj. Price: 7.37
[128] Type ID: 211 Adj. Price: 7.26
[129] Type ID: 212 Adj. Price: 9.8
[130] Type ID: 213 Adj. Price: 8.24
[131] Type ID: 32982 Adj. Price: 0
[132] Type ID: 215 Adj. Price: 5.59
[133] Type ID: 216 Adj. Price: 5.29
[134] Type ID: 217 Adj. Price: 10.73
[135] Type ID: 218 Adj. Price: 5.8
[136] Type ID: 219 Adj. Price: 11.35
[137] Type ID: 220 Adj. Price: 9.11
[138] Type ID: 221 Adj. Price: 11.1
[139] Type ID: 222 Adj. Price: 18.69
[140] Type ID: 223 Adj. Price: 16.55
[141] Type ID: 224 Adj. Price: 19.42
[142] Type ID: 225 Adj. Price: 23.58
[143] Type ID: 226 Adj. Price: 23.81
[144] Type ID: 227 Adj. Price: 30.71
[145] Type ID: 228 Adj. Price: 41.63
[146] Type ID: 229 Adj. Price: 32.47
[147] Type ID: 230 Adj. Price: 66.28
[148] Type ID: 231 Adj. Price: 19.2
[149] Type ID: 232 Adj. Price: 37.09
[150] Type ID: 233 Adj. Price: 24.81
[151] Type ID: 234 Adj. Price: 29.39
[152] Type ID: 235 Adj. Price: 57.48
[153] Type ID: 236 Adj. Price: 60.79
[154] Type ID: 237 Adj. Price: 48.7
[155] Type ID: 238 Adj. Price: 181.42
[156] Type ID: 239 Adj. Price: 2257.58
[157] Type ID: 240 Adj. Price: 1195.05
[158] Type ID: 33009 Adj. Price: 35307.09
[159] Type ID: 242 Adj. Price: 1083.16
[160] Type ID: 243 Adj. Price: 1026.04
[161] Type ID: 244 Adj. Price: 1002.85
[162] Type ID: 245 Adj. Price: 1616.09
[163] Type ID: 246 Adj. Price: 3867.19
[164] Type ID: 247 Adj. Price: 3932.58
[165] Type ID: 248 Adj. Price: 4399.61
[166] Type ID: 249 Adj. Price: 2803.7
[167] Type ID: 250 Adj. Price: 2608.07
[168] Type ID: 251 Adj. Price: 1801.36
[169] Type ID: 252 Adj. Price: 3466.04
[170] Type ID: 253 Adj. Price: 4485.58
[171] Type ID: 254 Adj. Price: 9029.05
[172] Type ID: 255 Adj. Price: 33411.43
[173] Type ID: 256 Adj. Price: 11732.31
[174] Type ID: 257 Adj. Price: 8778.15
[175] Type ID: 258 Adj. Price: 12055.27
[176] Type ID: 259 Adj. Price: 14453.53
[177] Type ID: 260 Adj. Price: 30999.45
[178] Type ID: 261 Adj. Price: 14838
[179] Type ID: 262 Adj. Price: 56517.31
[180] Type ID: 263 Adj. Price: 153.45
[181] Type ID: 264 Adj. Price: 525.2
[182] Type ID: 265 Adj. Price: 14.7
[183] Type ID: 266 Adj. Price: 6.79
[184] Type ID: 267 Adj. Price: 211.92
[185] Type ID: 33036 Adj. Price: 0
[186] Type ID: 269 Adj. Price: 11.78
[187] Type ID: 33038 Adj. Price: 0
[188] Type ID: 33039 Adj. Price: 0
[189] Type ID: 33040 Adj. Price: 0
[190] Type ID: 33041 Adj. Price: 0
[191] Type ID: 33042 Adj. Price: 0
[192] Type ID: 33043 Adj. Price: 0
[193] Type ID: 33044 Adj. Price: 0
[194] Type ID: 33045 Adj. Price: 0
[195] Type ID: 33046 Adj. Price: 0
[196] Type ID: 33047 Adj. Price: 0
[197] Type ID: 33048 Adj. Price: 0
[198] Type ID: 33049 Adj. Price: 0
[199] Type ID: 33050 Adj. Price: 0
[200] Type ID: 33051 Adj. Price: 0
[201] Type ID: 33052 Adj. Price: 0
[202] Type ID: 33053 Adj. Price: 0
[203] Type ID: 33054 Adj. Price: 0
[204] Type ID: 33055 Adj. Price: 0
[205] Type ID: 33056 Adj. Price: 0
[206] Type ID: 33057 Adj. Price: 0
[207] Type ID: 33058 Adj. Price: 0
[208] Type ID: 33059 Adj. Price: 0
[209] Type ID: 33060 Adj. Price: 0
[210] Type ID: 33061 Adj. Price: 0
[211] Type ID: 33062 Adj. Price: 285916.64
[212] Type ID: 33063 Adj. Price: 241593.4
[213] Type ID: 33064 Adj. Price: 8516115.52
[214] Type ID: 33065 Adj. Price: 0
[215] Type ID: 33066 Adj. Price: 0
[216] Type ID: 33076 Adj. Price: 1497989.3
[217] Type ID: 33078 Adj. Price: 990044.87
[218] Type ID: 33079 Adj. Price: 170204870.68
[219] Type ID: 33081 Adj. Price: 121091845.41
[220] Type ID: 33083 Adj. Price: 188283649.9
[221] Type ID: 33091 Adj. Price: 79209.61
[222] Type ID: 33092 Adj. Price: 72467.26
[223] Type ID: 33093 Adj. Price: 76921.12
[224] Type ID: 33094 Adj. Price: 94418.94
[225] Type ID: 33095 Adj. Price: 1003746.83
[226] Type ID: 33096 Adj. Price: 1120714.51
[227] Type ID: 33097 Adj. Price: 869963.24
[228] Type ID: 33098 Adj. Price: 671413.46
[229] Type ID: 33101 Adj. Price: 95181.16
[230] Type ID: 33103 Adj. Price: 55651.79
[231] Type ID: 33107 Adj. Price: 105750247.5
[232] Type ID: 33109 Adj. Price: 49646745.33
[233] Type ID: 33138 Adj. Price: 1217266.14
[234] Type ID: 33139 Adj. Price: 2186759.18
[235] Type ID: 33140 Adj. Price: 11379588.81
[236] Type ID: 33141 Adj. Price: 27416564.12
[237] Type ID: 377 Adj. Price: 13403.91
[238] Type ID: 380 Adj. Price: 524141.5
[239] Type ID: 33149 Adj. Price: 7494574.72
[240] Type ID: 33150 Adj. Price: 0
[241] Type ID: 33151 Adj. Price: 95259248.13
[242] Type ID: 33153 Adj. Price: 183414018.95
[243] Type ID: 33155 Adj. Price: 82999777.42
[244] Type ID: 33157 Adj. Price: 61801751.91
[245] Type ID: 393 Adj. Price: 9238.96
[246] Type ID: 394 Adj. Price: 226878.32
[247] Type ID: 399 Adj. Price: 16840.35
[248] Type ID: 400 Adj. Price: 401180.08
[249] Type ID: 405 Adj. Price: 1134569.2
[250] Type ID: 33176 Adj. Price: 46140.1
[251] Type ID: 33177 Adj. Price: 0
[252] Type ID: 33178 Adj. Price: 38669.66
[253] Type ID: 33179 Adj. Price: 0
[254] Type ID: 33180 Adj. Price: 39302.19
[255] Type ID: 33181 Adj. Price: 0
[256] Type ID: 421 Adj. Price: 1572475.28
[257] Type ID: 43761 Adj. Price: 0
[258] Type ID: 33195 Adj. Price: 8361.1
[259] Type ID: 33197 Adj. Price: 991742.68
[260] Type ID: 33199 Adj. Price: 1249215.1
[261] Type ID: 33201 Adj. Price: 972350.51
[262] Type ID: 434 Adj. Price: 57232.34
[263] Type ID: 438 Adj. Price: 896321.93
[264] Type ID: 439 Adj. Price: 11437.38
[265] Type ID: 440 Adj. Price: 1746756.2
[266] Type ID: 442 Adj. Price: 3726.85
[267] Type ID: 443 Adj. Price: 1782.74
[268] Type ID: 444 Adj. Price: 8693.49
[269] Type ID: 33213 Adj. Price: 0
[270] Type ID: 33214 Adj. Price: 0
[271] Type ID: 447 Adj. Price: 35577.28
[272] Type ID: 448 Adj. Price: 1238067.13
[273] Type ID: 33217 Adj. Price: 0
[274] Type ID: 450 Adj. Price: 12001.5
[275] Type ID: 451 Adj. Price: 14521.59
[276] Type ID: 452 Adj. Price: 23978.67
[277] Type ID: 453 Adj. Price: 27916.17
[278] Type ID: 454 Adj. Price: 24764.86
[279] Type ID: 455 Adj. Price: 52212.86
[280] Type ID: 456 Adj. Price: 96892.81
[281] Type ID: 457 Adj. Price: 138525.46
[282] Type ID: 458 Adj. Price: 219849.48
[283] Type ID: 459 Adj. Price: 212372.67
[284] Type ID: 460 Adj. Price: 166155.2
[285] Type ID: 461 Adj. Price: 398640.83
[286] Type ID: 462 Adj. Price: 947930.37
[287] Type ID: 463 Adj. Price: 1145935.38
[288] Type ID: 464 Adj. Price: 1399735.18
[289] Type ID: 482 Adj. Price: 422343.38
[290] Type ID: 483 Adj. Price: 7743
[291] Type ID: 484 Adj. Price: 7900.07
[292] Type ID: 485 Adj. Price: 16622.49
[293] Type ID: 486 Adj. Price: 20230.85
[294] Type ID: 487 Adj. Price: 45576.36
[295] Type ID: 488 Adj. Price: 50263.18
[296] Type ID: 489 Adj. Price: 37020.08
[297] Type ID: 490 Adj. Price: 105849.01
[298] Type ID: 491 Adj. Price: 112045.37
[299] Type ID: 492 Adj. Price: 180486.15
[300] Type ID: 493 Adj. Price: 308285.59
[301] Type ID: 494 Adj. Price: 137940.64
[302] Type ID: 495 Adj. Price: 657527.18
[303] Type ID: 496 Adj. Price: 1108026.1
[304] Type ID: 497 Adj. Price: 751875.66
[305] Type ID: 498 Adj. Price: 1442557.61
[306] Type ID: 499 Adj. Price: 12950.55
[307] Type ID: 501 Adj. Price: 23034.58
[308] Type ID: 33270 Adj. Price: 8005
[309] Type ID: 503 Adj. Price: 33000.93
[310] Type ID: 33272 Adj. Price: 485553.3
[311] Type ID: 506 Adj. Price: 488966.99
[312] Type ID: 508 Adj. Price: 468617.38
[313] Type ID: 509 Adj. Price: 1130847.35
[314] Type ID: 33278 Adj. Price: 0
[315] Type ID: 33279 Adj. Price: 130724919.84
[316] Type ID: 33281 Adj. Price: 3888076.19
[317] Type ID: 33282 Adj. Price: 0
[318] Type ID: 33283 Adj. Price: 105330906.79
[319] Type ID: 33285 Adj. Price: 2732518.81
[320] Type ID: 518 Adj. Price: 4029642.64
[321] Type ID: 519 Adj. Price: 819744.44
[322] Type ID: 520 Adj. Price: 44354.59
[323] Type ID: 521 Adj. Price: 1169973.1
[324] Type ID: 522 Adj. Price: 1918646
[325] Type ID: 523 Adj. Price: 15465.22
[326] Type ID: 524 Adj. Price: 30002.25
[327] Type ID: 33293 Adj. Price: 9595817.9
[328] Type ID: 526 Adj. Price: 44045.46
[329] Type ID: 33295 Adj. Price: 166005170.12
[330] Type ID: 529 Adj. Price: 14859.72
[331] Type ID: 530 Adj. Price: 38064.04
[332] Type ID: 33299 Adj. Price: 0
[333] Type ID: 533 Adj. Price: 15892.04
[334] Type ID: 33303 Adj. Price: 5067806.25
[335] Type ID: 33304 Adj. Price: 0
[336] Type ID: 33305 Adj. Price: 130978526.26
[337] Type ID: 33307 Adj. Price: 38785106.2
[338] Type ID: 33308 Adj. Price: 0
[339] Type ID: 33309 Adj. Price: 422874817.6
[340] Type ID: 33311 Adj. Price: 4302718.32
[341] Type ID: 33312 Adj. Price: 0
[342] Type ID: 33313 Adj. Price: 88337377.64
[343] Type ID: 43782 Adj. Price: 0
[344] Type ID: 561 Adj. Price: 7276.45
[345] Type ID: 562 Adj. Price: 19285.83
[346] Type ID: 563 Adj. Price: 19314.79
[347] Type ID: 564 Adj. Price: 36312.5
[348] Type ID: 565 Adj. Price: 39404.22
[349] Type ID: 566 Adj. Price: 101849.04
[350] Type ID: 567 Adj. Price: 30566.05
[351] Type ID: 568 Adj. Price: 201164.79
[352] Type ID: 569 Adj. Price: 105454.67
[353] Type ID: 570 Adj. Price: 184983.26
[354] Type ID: 571 Adj. Price: 427994.94
[355] Type ID: 572 Adj. Price: 286165.99
[356] Type ID: 573 Adj. Price: 1355513.98
[357] Type ID: 574 Adj. Price: 1247480.32
[358] Type ID: 575 Adj. Price: 608179.97
[359] Type ID: 577 Adj. Price: 16794.84
[360] Type ID: 578 Adj. Price: 97841.23
[361] Type ID: 580 Adj. Price: 17411.1
[362] Type ID: 581 Adj. Price: 25529.43
[363] Type ID: 582 Adj. Price: 96871.03
[364] Type ID: 583 Adj. Price: 170458.44
[365] Type ID: 584 Adj. Price: 379483.85
[366] Type ID: 585 Adj. Price: 348968.45
[367] Type ID: 586 Adj. Price: 383442.36
[368] Type ID: 587 Adj. Price: 445612.01
[369] Type ID: 588 Adj. Price: 0
[370] Type ID: 589 Adj. Price: 327976.84
[371] Type ID: 590 Adj. Price: 408231.42
[372] Type ID: 591 Adj. Price: 82813.91
[373] Type ID: 592 Adj. Price: 104161.12
[374] Type ID: 593 Adj. Price: 476634.11
[375] Type ID: 594 Adj. Price: 442298.48
[376] Type ID: 33363 Adj. Price: 3772931.02
[377] Type ID: 596 Adj. Price: 0
[378] Type ID: 597 Adj. Price: 403174.2
[379] Type ID: 598 Adj. Price: 382042.47
[380] Type ID: 599 Adj. Price: 94684.89
[381] Type ID: 601 Adj. Price: 0
[382] Type ID: 602 Adj. Price: 386724.72
[383] Type ID: 603 Adj. Price: 328678.36
[384] Type ID: 605 Adj. Price: 294822.79
[385] Type ID: 606 Adj. Price: 0
[386] Type ID: 607 Adj. Price: 80665.63
[387] Type ID: 608 Adj. Price: 230622.1
[388] Type ID: 609 Adj. Price: 353212.19
[389] Type ID: 33378 Adj. Price: 178118735.59
[390] Type ID: 33379 Adj. Price: 169765975.34
[391] Type ID: 33380 Adj. Price: 0
[392] Type ID: 33381 Adj. Price: 0
[393] Type ID: 33382 Adj. Price: 181536127.12
[394] Type ID: 615 Adj. Price: 0
[395] Type ID: 33384 Adj. Price: 1623146929.25
[396] Type ID: 617 Adj. Price: 0
[397] Type ID: 33386 Adj. Price: 0
[398] Type ID: 33387 Adj. Price: 0
[399] Type ID: 620 Adj. Price: 5249148.36
[400] Type ID: 621 Adj. Price: 6514937.88
[401] Type ID: 622 Adj. Price: 5782501.43
[402] Type ID: 623 Adj. Price: 10992582.36
[403] Type ID: 624 Adj. Price: 8977392.11
[404] Type ID: 625 Adj. Price: 5737781.36
[405] Type ID: 626 Adj. Price: 6529861.99
[406] Type ID: 627 Adj. Price: 11502233.9
[407] Type ID: 628 Adj. Price: 7297074.12
[408] Type ID: 629 Adj. Price: 11351931.86
[409] Type ID: 630 Adj. Price: 7623560.33
[410] Type ID: 631 Adj. Price: 5345418.38
[411] Type ID: 632 Adj. Price: 5562200.19
[412] Type ID: 633 Adj. Price: 9946758.78
[413] Type ID: 634 Adj. Price: 8306285.67
[414] Type ID: 33403 Adj. Price: 208806303.7
[415] Type ID: 33404 Adj. Price: 167296062.47
[416] Type ID: 33405 Adj. Price: 170323498.39
[417] Type ID: 638 Adj. Price: 140411408.03
[418] Type ID: 639 Adj. Price: 149530889.68
[419] Type ID: 640 Adj. Price: 113364984.47
[420] Type ID: 641 Adj. Price: 155810647.19
[421] Type ID: 642 Adj. Price: 149785158.38
[422] Type ID: 643 Adj. Price: 71784380.23
[423] Type ID: 644 Adj. Price: 88650826.45
[424] Type ID: 645 Adj. Price: 89923416.64
[425] Type ID: 648 Adj. Price: 460158.02
[426] Type ID: 649 Adj. Price: 1240622.85
[427] Type ID: 650 Adj. Price: 391669.59
[428] Type ID: 651 Adj. Price: 1245940.91
[429] Type ID: 652 Adj. Price: 1761656.97
[430] Type ID: 653 Adj. Price: 419923.85
[431] Type ID: 654 Adj. Price: 450238.71
[432] Type ID: 655 Adj. Price: 931432.4
[433] Type ID: 656 Adj. Price: 1058844.1
[434] Type ID: 657 Adj. Price: 1295391.91
[435] Type ID: 671 Adj. Price: 73105235239.37
[436] Type ID: 672 Adj. Price: 18042.2
[437] Type ID: 33441 Adj. Price: 6370.06
[438] Type ID: 33442 Adj. Price: 4764.87
[439] Type ID: 33446 Adj. Price: 34157750.95
[440] Type ID: 33448 Adj. Price: 29198.24
[441] Type ID: 33449 Adj. Price: 0
[442] Type ID: 33450 Adj. Price: 1103920.81
[443] Type ID: 683 Adj. Price: 0
[444] Type ID: 684 Adj. Price: 0
[445] Type ID: 685 Adj. Price: 0
[446] Type ID: 686 Adj. Price: 0
[447] Type ID: 687 Adj. Price: 0
[448] Type ID: 688 Adj. Price: 0
[449] Type ID: 689 Adj. Price: 0
[450] Type ID: 690 Adj. Price: 0
[451] Type ID: 691 Adj. Price: 0
[452] Type ID: 692 Adj. Price: 0
[453] Type ID: 693 Adj. Price: 0
[454] Type ID: 33462 Adj. Price: 0
[455] Type ID: 33463 Adj. Price: 0
[456] Type ID: 33465 Adj. Price: 0
[457] Type ID: 33466 Adj. Price: 10167.89
[458] Type ID: 33467 Adj. Price: 3018200.12
[459] Type ID: 33468 Adj. Price: 43542773.6
[460] Type ID: 33470 Adj. Price: 205773234.66
[461] Type ID: 33472 Adj. Price: 573724474.74
[462] Type ID: 33474 Adj. Price: 424038.17
[463] Type ID: 33475 Adj. Price: 3844295.75
[464] Type ID: 33476 Adj. Price: 19757584.8
[465] Type ID: 33477 Adj. Price: 10290948.94
[466] Type ID: 33482 Adj. Price: 452556.34
[467] Type ID: 33483 Adj. Price: 8414883.71
[468] Type ID: 33484 Adj. Price: 903254.41
[469] Type ID: 33485 Adj. Price: 701337.1
[470] Type ID: 33487 Adj. Price: 0
[471] Type ID: 33488 Adj. Price: 0
[472] Type ID: 33513 Adj. Price: 114282843.57
[473] Type ID: 33515 Adj. Price: 0
[474] Type ID: 33516 Adj. Price: 52028646.19
[475] Type ID: 33517 Adj. Price: 0
[476] Type ID: 33518 Adj. Price: 0
[477] Type ID: 33519 Adj. Price: 0
[478] Type ID: 33520 Adj. Price: 4844924.93
[479] Type ID: 33522 Adj. Price: 85387912.41
[480] Type ID: 33525 Adj. Price: 112949252.57
[481] Type ID: 33526 Adj. Price: 176466567.91
[482] Type ID: 33527 Adj. Price: 261200692.98
[483] Type ID: 33528 Adj. Price: 103550621.15
[484] Type ID: 33529 Adj. Price: 822325120.72
[485] Type ID: 33539 Adj. Price: 0
[486] Type ID: 33549 Adj. Price: 78386294.26
[487] Type ID: 33550 Adj. Price: 97133784.56
[488] Type ID: 33551 Adj. Price: 47020277.99
[489] Type ID: 33552 Adj. Price: 39574402.83
[490] Type ID: 785 Adj. Price: 0
[491] Type ID: 786 Adj. Price: 0
[492] Type ID: 33555 Adj. Price: 21940781.42
[493] Type ID: 788 Adj. Price: 0
[494] Type ID: 33557 Adj. Price: 50533126.52
[495] Type ID: 790 Adj. Price: 0
[496] Type ID: 33559 Adj. Price: 44861806.95
[497] Type ID: 33561 Adj. Price: 71120994.49
[498] Type ID: 33563 Adj. Price: 46499532.23
[499] Type ID: 33565 Adj. Price: 41679406.34
[500] Type ID: 33569 Adj. Price: 170.6
[501] Type ID: 803 Adj. Price: 0
[502] Type ID: 804 Adj. Price: 0
[503] Type ID: 805 Adj. Price: 0
[504] Type ID: 806 Adj. Price: 0
[505] Type ID: 807 Adj. Price: 0
[506] Type ID: 808 Adj. Price: 0
[507] Type ID: 809 Adj. Price: 0
[508] Type ID: 810 Adj. Price: 0
[509] Type ID: 811 Adj. Price: 0
[510] Type ID: 812 Adj. Price: 0
[511] Type ID: 813 Adj. Price: 0
[512] Type ID: 814 Adj. Price: 0
[513] Type ID: 33583 Adj. Price: 20781076.82
[514] Type ID: 33584 Adj. Price: 0
[515] Type ID: 33585 Adj. Price: 22548868
[516] Type ID: 819 Adj. Price: 0
[517] Type ID: 820 Adj. Price: 0
[518] Type ID: 821 Adj. Price: 0
[519] Type ID: 822 Adj. Price: 0
[520] Type ID: 823 Adj. Price: 0
[521] Type ID: 824 Adj. Price: 0
[522] Type ID: 825 Adj. Price: 0
[523] Type ID: 826 Adj. Price: 0
[524] Type ID: 827 Adj. Price: 0
[525] Type ID: 828 Adj. Price: 0
[526] Type ID: 829 Adj. Price: 0
[527] Type ID: 830 Adj. Price: 0
[528] Type ID: 831 Adj. Price: 0
[529] Type ID: 832 Adj. Price: 0
[530] Type ID: 833 Adj. Price: 0
[531] Type ID: 834 Adj. Price: 0
[532] Type ID: 835 Adj. Price: 0
[533] Type ID: 836 Adj. Price: 0
[534] Type ID: 837 Adj. Price: 0
[535] Type ID: 838 Adj. Price: 0
[536] Type ID: 839 Adj. Price: 0
[537] Type ID: 840 Adj. Price: 0
[538] Type ID: 841 Adj. Price: 0
[539] Type ID: 842 Adj. Price: 0
[540] Type ID: 843 Adj. Price: 0
[541] Type ID: 844 Adj. Price: 0
[542] Type ID: 845 Adj. Price: 0
[543] Type ID: 846 Adj. Price: 0
[544] Type ID: 847 Adj. Price: 0
[545] Type ID: 848 Adj. Price: 0
[546] Type ID: 33618 Adj. Price: 32893233.3
[547] Type ID: 33619 Adj. Price: 199344585.04
[548] Type ID: 33620 Adj. Price: 327662837.36
[549] Type ID: 27451 Adj. Price: 448.94
[550] Type ID: 879 Adj. Price: 0
[551] Type ID: 880 Adj. Price: 0
[552] Type ID: 881 Adj. Price: 0
[553] Type ID: 882 Adj. Price: 0
[554] Type ID: 883 Adj. Price: 0
[555] Type ID: 884 Adj. Price: 0
[556] Type ID: 885 Adj. Price: 0
[557] Type ID: 886 Adj. Price: 0
[558] Type ID: 887 Adj. Price: 0
[559] Type ID: 888 Adj. Price: 0
[560] Type ID: 889 Adj. Price: 0
[561] Type ID: 890 Adj. Price: 0
[562] Type ID: 891 Adj. Price: 0
[563] Type ID: 892 Adj. Price: 0
[564] Type ID: 893 Adj. Price: 0
[565] Type ID: 894 Adj. Price: 0
[566] Type ID: 895 Adj. Price: 0
[567] Type ID: 896 Adj. Price: 0
[568] Type ID: 897 Adj. Price: 0
[569] Type ID: 898 Adj. Price: 0
[570] Type ID: 899 Adj. Price: 0
[571] Type ID: 900 Adj. Price: 0
[572] Type ID: 901 Adj. Price: 0
[573] Type ID: 902 Adj. Price: 0
[574] Type ID: 33671 Adj. Price: 135784.42
[575] Type ID: 33672 Adj. Price: 0
[576] Type ID: 33673 Adj. Price: 0
[577] Type ID: 33675 Adj. Price: 0
[578] Type ID: 33681 Adj. Price: 60201290.62
[579] Type ID: 33697 Adj. Price: 19507206.11
[580] Type ID: 33699 Adj. Price: 84320.64
[581] Type ID: 33700 Adj. Price: 24393212.91
[582] Type ID: 33702 Adj. Price: 137964269.31
[583] Type ID: 5617 Adj. Price: 1740136.97
[584] Type ID: 936 Adj. Price: 0
[585] Type ID: 937 Adj. Price: 0
[586] Type ID: 938 Adj. Price: 0
[587] Type ID: 939 Adj. Price: 0
[588] Type ID: 940 Adj. Price: 0
[589] Type ID: 941 Adj. Price: 0
[590] Type ID: 33710 Adj. Price: 1604987.38
[591] Type ID: 944 Adj. Price: 0
[592] Type ID: 945 Adj. Price: 0
[593] Type ID: 946 Adj. Price: 0
[594] Type ID: 33715 Adj. Price: 166254439.97
